case_index,mutation,trace
0,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
1,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
2,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
3,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
4,missing_decide,Register -> Check -> Assess -> Notify -> Archive
5,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
6,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
7,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
8,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
9,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
10,missing_decide,Register -> Check -> Assess -> Notify -> Archive
11,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
12,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
13,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
14,noise_delete,Register -> Check -> Assess -> Notify -> Archive
15,missing_decide,Register -> Check -> Assess -> Notify -> Archive
16,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
18,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
19,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
20,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
21,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
22,noise_delete,Register -> Check -> Assess -> Notify -> Archive
23,noise_delete,Register -> Check -> Assess -> Notify -> Archive
24,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
25,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
26,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
27,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
28,noise_delete,Register -> Check -> Assess -> Notify -> Archive
29,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
30,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
31,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
32,missing_decide,Register -> Check -> Assess -> Notify -> Archive
33,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
34,missing_decide,Register -> Check -> Assess -> Notify -> Archive
35,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
36,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
