case_index,mutation,trace
0,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
1,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
2,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
3,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
4,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
5,noise_delete,Register -> Check -> Assess -> Notify -> Archive
6,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
7,noise_delete,Register -> Check -> Assess -> Notify -> Archive
8,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
9,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
10,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
11,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
12,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
13,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
14,missing_decide,Register -> Check -> Assess -> Notify -> Archive
15,missing_decide,Register -> Check -> Assess -> Notify -> Archive
16,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
18,missing_decide,Register -> Check -> Assess -> Notify -> Archive
19,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
20,noise_delete,Register -> Check -> Assess -> Notify -> Archive
21,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
22,missing_decide,Register -> Check -> Assess -> Notify -> Archive
23,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
24,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
25,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
26,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
28,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
29,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
30,missing_decide,Register -> Check -> Assess -> Notify -> Archive
31,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
32,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
33,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
34,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
35,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
36,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
37,missing_decide,Register -> Check -> Assess -> Notify -> Archive
