case_index,mutation,trace
0,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
1,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
2,missing_check,Register -> Assess -> Decide -> Notify -> Archive
3,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
4,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
5,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
6,missing_decide,Register -> Assess -> Check -> Notify -> Archive
7,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
8,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
9,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
10,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
11,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
12,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
13,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
14,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
15,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
16,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
17,missing_decide,Register -> Check -> Assess -> Notify -> Archive
18,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
19,missing_check,Register -> Assess -> Decide -> Notify -> Archive
20,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
21,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
22,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
23,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
24,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
25,missing_check,Register -> Assess -> Decide -> Notify -> Archive
26,missing_decide,Register -> Check -> Assess -> Notify -> Archive
27,missing_decide,Register -> Check -> Assess -> Notify -> Archive
28,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
29,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
30,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
31,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
32,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
33,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
34,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
35,missing_decide,Register -> Check -> Assess -> Notify -> Archive
36,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
37,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
38,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
39,missing_check,Register -> Assess -> Decide -> Notify -> Archive
40,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
41,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
42,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
43,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
44,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
