case_index,mutation,trace
0,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
1,missing_check,Register -> Assess -> Decide -> Notify -> Archive
2,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
3,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
4,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
5,missing_check,Register -> Assess -> Decide -> Notify -> Archive
6,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
7,missing_decide,Register -> Check -> Assess -> Notify -> Archive
8,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
9,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
10,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
11,missing_decide,Register -> Check -> Assess -> Notify -> Archive
12,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
13,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
14,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
15,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
16,missing_check,Register -> Assess -> Decide -> Notify -> Archive
17,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
18,missing_check,Register -> Assess -> Decide -> Notify -> Archive
19,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
20,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
21,missing_decide,Register -> Check -> Assess -> Notify -> Archive
22,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
23,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
24,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
25,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
26,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
27,missing_check,Register -> Assess -> Decide -> Notify -> Archive
28,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
29,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
30,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
31,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
32,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
33,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
34,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
35,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
36,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
37,missing_decide,Register -> Check -> Assess -> Notify -> Archive
38,missing_check,Register -> Assess -> Decide -> Notify -> Archive
39,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
40,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
41,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
42,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
43,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
44,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
45,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
46,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
47,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
48,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
49,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
50,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
51,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
52,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
53,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
54,missing_check,Register -> Assess -> Decide -> Notify -> Archive
55,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
56,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
57,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
58,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
59,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
60,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
61,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
62,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
63,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
64,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
65,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
66,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
67,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
68,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
69,missing_check,Register -> Assess -> Decide -> Notify -> Archive
70,missing_check,Register -> Assess -> Decide -> Notify -> Archive
71,missing_check,Register -> Assess -> Decide -> Notify -> Archive
72,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
73,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
74,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
75,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
76,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
77,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
78,missing_decide,Register -> Assess -> Check -> Notify -> Archive
79,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
80,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
81,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
82,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
83,missing_check,Register -> Assess -> Decide -> Notify -> Archive
84,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
85,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
86,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
87,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
88,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
89,missing_decide,Register -> Assess -> Check -> Notify -> Archive
90,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
91,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
92,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
93,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
94,missing_check,Register -> Assess -> Decide -> Notify -> Archive
95,missing_check,Register -> Assess -> Decide -> Notify -> Archive
96,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
97,missing_decide,Register -> Check -> Assess -> Notify -> Archive
98,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
99,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
