case_index,mutation,trace
0,missing_decide,Register -> Assess -> Check -> Notify -> Archive
1,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
2,missing_check,Register -> Assess -> Decide -> Notify -> Archive
3,missing_check,Register -> Assess -> Decide -> Notify -> Archive
4,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
5,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
6,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
7,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
8,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
9,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
10,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
11,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
12,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
13,missing_check,Register -> Assess -> Decide -> Notify -> Archive
14,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
15,missing_decide,Register -> Check -> Assess -> Notify -> Archive
16,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
18,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
19,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
20,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
21,missing_decide,Register -> Check -> Assess -> Notify -> Archive
22,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
23,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
24,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
25,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
26,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
27,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
28,missing_check,Register -> Assess -> Decide -> Notify -> Archive
29,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
30,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
31,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
32,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
33,missing_decide,Register -> Assess -> Check -> Notify -> Archive
34,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
35,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
36,missing_check,Register -> Assess -> Decide -> Notify -> Archive
37,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
38,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
39,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
40,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
41,missing_check,Register -> Assess -> Decide -> Notify -> Archive
42,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
43,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
44,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
45,missing_check,Register -> Assess -> Decide -> Notify -> Archive
46,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
47,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
48,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
49,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
50,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
51,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
52,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
53,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
54,missing_decide,Register -> Check -> Assess -> Notify -> Archive
55,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
56,missing_decide,Register -> Assess -> Check -> Notify -> Archive
57,missing_decide,Register -> Check -> Assess -> Notify -> Archive
58,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
59,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
