case_index,mutation,trace
0,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
1,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
2,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
3,missing_decide,Register -> Check -> Assess -> Notify -> Archive
4,missing_decide,Register -> Check -> Assess -> Notify -> Archive
5,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
6,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
7,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
8,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
9,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
10,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
11,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
12,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
13,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
14,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
15,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
16,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
18,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
19,missing_decide,Register -> Check -> Assess -> Notify -> Archive
20,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
21,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
22,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
23,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
24,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
25,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
26,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
27,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
28,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
29,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
30,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
31,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
32,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
33,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
34,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
35,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
36,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
37,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
38,missing_decide,Register -> Check -> Assess -> Notify -> Archive
39,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
40,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
41,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
42,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
43,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
44,missing_decide,Register -> Check -> Assess -> Notify -> Archive
45,missing_decide,Register -> Check -> Assess -> Notify -> Archive
46,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
47,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
48,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
49,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
50,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
51,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
52,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
53,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
54,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
55,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
56,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
57,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
58,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
59,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
