case_index,mutation,trace
0,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
1,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
2,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
3,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
4,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
5,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
6,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
7,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
8,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
9,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
10,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
11,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
12,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
13,missing_decide,Register -> Check -> Assess -> Notify -> Archive
14,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
15,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
16,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
17,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
18,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
19,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
20,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
21,noise_delete,Register -> Check -> Assess -> Notify -> Archive
22,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
23,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
24,missing_decide,Register -> Check -> Assess -> Notify -> Archive
25,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
26,missing_decide,Register -> Check -> Assess -> Notify -> Archive
27,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
28,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
29,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
30,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
31,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
32,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
33,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
34,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
35,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
36,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
37,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
38,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
39,noise_delete,Register -> Check -> Assess -> Notify -> Archive
40,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
41,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
42,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
43,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
44,missing_decide,Register -> Check -> Assess -> Notify -> Archive
