case_index,mutation,trace
0,missing_decide,Register -> Assess -> Check -> Request documents -> Notify -> Archive
1,archive_before_notify,Register -> Assess -> Optional review -> Check -> Decide -> Archive -> Notify
2,duplicate_register,Register -> Register -> Assess -> Optional review -> Check -> Request documents -> Decide -> Notify -> Archive
3,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
4,register_not_first,Assess -> Manual review -> Rework -> Assess -> Check -> Request documents -> Decide -> Notify -> Archive -> Register
5,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
6,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
7,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
8,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
9,manual_review_before_assess,Register -> Manual review -> Check -> Assess -> Decide -> Notify -> Archive
10,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
11,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
12,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
13,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
14,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
15,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
16,manual_review_before_assess,Register -> Manual review -> Check -> Assess -> Decide -> Notify -> Archive
17,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
18,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive
19,notify_before_decide,Register -> Assess -> Optional review -> Check -> Request documents -> Notify -> Decide -> Archive
20,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
21,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
22,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
23,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
24,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
