case_index,mutation,trace
0,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
1,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
2,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
3,manual_review_before_assess,Register -> Manual review -> Check -> Assess -> Decide -> Notify -> Archive
4,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
5,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
6,duplicate_register,Register -> Register -> Assess -> Check -> Request documents -> Decide -> Notify -> Archive
7,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
8,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive
9,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
10,missing_decide,Register -> Assess -> Check -> Notify -> Archive
11,register_not_first,Assess -> Manual review -> Rework -> Assess -> Check -> Decide -> Notify -> Archive -> Register
12,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
13,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
14,archive_before_notify,Register -> Assess -> Optional review -> Check -> Request documents -> Decide -> Archive -> Notify
15,register_not_first,Assess -> Optional review -> Check -> Request documents -> Decide -> Notify -> Archive -> Register
16,register_not_first,Assess -> Manual review -> Rework -> Assess -> Check -> Request documents -> Decide -> Notify -> Archive -> Register
17,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify
18,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
19,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
20,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive
21,missing_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
22,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
23,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
24,missing_decide,Register -> Assess -> Manual review -> Rework -> Assess -> Check -> Request documents -> Notify -> Archive
25,notify_before_decide,Register -> Assess -> Manual review -> Rework -> Assess -> Check -> Request documents -> Notify -> Decide -> Archive
26,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
27,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
28,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
29,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
