case_index,mutation,trace
0,missing_check,Register -> Assess -> Decide -> Notify -> Archive
1,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
2,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
3,missing_decide,Register -> Check -> Assess -> Notify -> Archive
4,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
5,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
6,missing_decide,Register -> Assess -> Check -> Notify -> Archive
7,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
8,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
9,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
10,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
11,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
12,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
13,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
14,missing_check,Register -> Assess -> Decide -> Notify -> Archive
15,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
16,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
17,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
18,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
19,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
20,missing_decide,Register -> Check -> Assess -> Notify -> Archive
21,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
22,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
23,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
24,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
25,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
26,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
27,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
28,missing_check,Register -> Assess -> Decide -> Notify -> Archive
29,missing_decide,Register -> Assess -> Check -> Notify -> Archive
30,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
31,missing_decide,Register -> Check -> Assess -> Notify -> Archive
32,missing_check,Register -> Assess -> Decide -> Notify -> Archive
33,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
34,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
35,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
36,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
37,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
38,missing_check,Register -> Assess -> Decide -> Notify -> Archive
39,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
40,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
41,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
42,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
43,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
44,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
45,missing_check,Register -> Assess -> Decide -> Notify -> Archive
46,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
47,missing_decide,Register -> Check -> Assess -> Notify -> Archive
48,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
49,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
50,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
51,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
52,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
53,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
54,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
55,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
56,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
57,missing_decide,Register -> Assess -> Check -> Notify -> Archive
58,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
59,missing_check,Register -> Assess -> Decide -> Notify -> Archive
