case_index,mutation,trace
0,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
1,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
2,missing_decide,Register -> Check -> Assess -> Notify -> Archive
3,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
4,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
5,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
6,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
7,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
8,missing_decide,Register -> Check -> Assess -> Notify -> Archive
9,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
10,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
11,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
12,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
13,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
14,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
15,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
16,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
17,missing_decide,Register -> Check -> Assess -> Notify -> Archive
18,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
19,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
20,missing_decide,Register -> Check -> Assess -> Notify -> Archive
21,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
22,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
23,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
24,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
25,missing_decide,Register -> Check -> Assess -> Notify -> Archive
26,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
28,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
29,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
30,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
31,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
32,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
33,missing_decide,Register -> Check -> Assess -> Notify -> Archive
34,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
35,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
36,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
37,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
38,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
39,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
40,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
41,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
42,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
43,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
44,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
45,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
46,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
47,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
48,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
49,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
50,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
51,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
52,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
53,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
54,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
55,missing_decide,Register -> Check -> Assess -> Notify -> Archive
56,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
57,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
58,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
59,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
