case_index,mutation,trace
0,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
1,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
2,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
3,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
4,missing_decide,Register -> Assess -> Manual review -> Rework -> Assess -> Check -> Request documents -> Notify -> Archive
5,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
6,register_not_first,Check -> Request documents -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
7,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
8,documents_after_decide,Register -> Check -> Assess -> Decide -> Request documents -> Notify -> Archive
9,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
10,manual_review_before_assess,Register -> Manual review -> Check -> Assess -> Decide -> Notify -> Archive
11,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
12,notify_before_decide,Register -> Assess -> Optional review -> Check -> Notify -> Decide -> Archive
13,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
14,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
15,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
16,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
17,missing_decide,Register -> Assess -> Optional review -> Check -> Notify -> Archive
18,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
19,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
20,manual_review_before_assess,Register -> Manual review -> Check -> Assess -> Decide -> Notify -> Archive
21,register_not_first,Assess -> Optional review -> Check -> Decide -> Notify -> Archive -> Register
22,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
23,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
24,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
25,duplicate_notify,Register -> Assess -> Manual review -> Rework -> Assess -> Check -> Request documents -> Decide -> Notify -> Notify -> Archive
26,archive_before_notify,Register -> Assess -> Check -> Request documents -> Decide -> Archive -> Notify
27,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
28,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
29,duplicate_notify,Register -> Assess -> Optional review -> Check -> Request documents -> Decide -> Notify -> Notify -> Archive
30,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
