case_index,mutation,trace
0,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
1,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
2,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
3,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
4,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
5,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
6,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
7,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
9,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
10,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
11,missing_decide,Register -> Check -> Assess -> Notify -> Archive
12,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
13,missing_decide,Register -> Check -> Assess -> Notify -> Archive
14,missing_decide,Register -> Check -> Assess -> Notify -> Archive
15,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
16,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
18,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
19,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
20,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
21,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
22,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
23,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
24,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
25,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
26,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
