case_index,mutation,trace
0,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
1,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
2,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
3,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
4,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
5,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
6,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
7,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
8,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
9,missing_check,Register -> Assess -> Decide -> Notify -> Archive
10,missing_decide,Register -> Check -> Assess -> Notify -> Archive
11,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
12,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
13,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
14,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
15,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
16,missing_check,Register -> Assess -> Decide -> Notify -> Archive
17,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
18,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
19,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
20,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
21,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
22,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
23,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
24,missing_check,Register -> Assess -> Decide -> Notify -> Archive
25,missing_decide,Register -> Check -> Assess -> Notify -> Archive
26,missing_decide,Register -> Check -> Assess -> Notify -> Archive
27,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
28,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
29,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
30,missing_decide,Register -> Check -> Assess -> Notify -> Archive
31,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
32,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
33,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
34,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
35,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
36,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
37,missing_decide,Register -> Check -> Assess -> Notify -> Archive
38,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
39,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
40,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
41,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
42,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
43,missing_decide,Register -> Check -> Assess -> Notify -> Archive
44,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
45,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
46,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
47,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
48,missing_check,Register -> Assess -> Decide -> Notify -> Archive
49,missing_check,Register -> Assess -> Decide -> Notify -> Archive
50,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
51,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
52,missing_check,Register -> Assess -> Decide -> Notify -> Archive
53,missing_decide,Register -> Check -> Assess -> Notify -> Archive
54,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
55,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
56,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
57,missing_check,Register -> Assess -> Decide -> Notify -> Archive
58,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
59,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
