case_index,mutation,trace
0,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
1,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive
2,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
3,register_not_first,Check -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
4,notify_before_decide,Register -> Check -> Assess -> Manual review -> Notify -> Decide -> Archive
5,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
6,register_not_first,Check -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
7,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive
9,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
10,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
11,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
12,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
13,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
14,register_not_first,Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
15,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
16,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
17,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
18,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
19,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
20,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
21,missing_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Archive
22,duplicate_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive
23,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
24,missing_decide,Register -> Check -> Assess -> Notify -> Archive
25,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
26,missing_decide,Register -> Check -> Assess -> Notify -> Archive
27,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
28,notify_before_decide,Register -> Check -> Assess -> Manual review -> Notify -> Decide -> Archive
29,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
30,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
31,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
32,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
33,archive_before_notify,Register -> Check -> Assess -> Manual review -> Decide -> Archive -> Notify
34,duplicate_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive
35,missing_decide,Register -> Check -> Assess -> Manual review -> Notify -> Archive
36,archive_before_notify,Register -> Check -> Assess -> Manual review -> Decide -> Archive -> Notify
37,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
38,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
39,notify_before_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Decide -> Archive
40,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
41,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
42,missing_decide,Register -> Check -> Assess -> Manual review -> Notify -> Archive
43,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
44,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
45,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
46,notify_before_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Decide -> Archive
47,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
48,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
49,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify
50,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive
51,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
52,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify
53,register_not_first,Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
54,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
55,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
56,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
57,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
58,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
59,missing_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Archive
