case_index,mutation,trace
0,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
1,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
2,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
3,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
4,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
5,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
6,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
7,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
9,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
10,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
11,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
12,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
13,missing_decide,Register -> Check -> Assess -> Notify -> Archive
14,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
15,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
16,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
17,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
18,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
19,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
20,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
21,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
22,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
23,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
24,missing_decide,Register -> Check -> Assess -> Notify -> Archive
25,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
26,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
27,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
28,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
29,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
30,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
31,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
32,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
33,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
34,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
35,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
36,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
37,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
38,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
39,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
40,missing_decide,Register -> Check -> Assess -> Notify -> Archive
41,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
42,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
43,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
44,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
45,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
46,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
47,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
48,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
49,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
50,missing_decide,Register -> Check -> Assess -> Notify -> Archive
51,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
52,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
53,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
54,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
55,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
56,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
57,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
58,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
59,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
60,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
61,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
62,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
63,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
64,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
65,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
66,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
67,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
68,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
69,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
70,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
71,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
72,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
73,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
74,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
75,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
76,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
77,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
78,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
79,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
80,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
81,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
82,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
83,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
84,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
85,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
86,missing_decide,Register -> Check -> Assess -> Notify -> Archive
