case_index,mutation,trace
0,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
1,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
2,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
3,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
4,missing_check,Register -> Assess -> Decide -> Notify -> Archive
5,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
6,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
7,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
9,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
10,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
11,missing_check,Register -> Assess -> Decide -> Notify -> Archive
12,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
13,missing_check,Register -> Assess -> Decide -> Notify -> Archive
14,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
15,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
16,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
17,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
18,missing_decide,Register -> Check -> Assess -> Notify -> Archive
19,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
20,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
21,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
22,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
23,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
24,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
25,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
26,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
27,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
28,missing_decide,Register -> Check -> Assess -> Notify -> Archive
29,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
30,missing_decide,Register -> Check -> Assess -> Notify -> Archive
31,missing_decide,Register -> Check -> Assess -> Notify -> Archive
32,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
33,missing_decide,Register -> Check -> Assess -> Notify -> Archive
34,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
35,missing_check,Register -> Assess -> Decide -> Notify -> Archive
36,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
37,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
38,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
39,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
40,missing_check,Register -> Assess -> Decide -> Notify -> Archive
41,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
42,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
43,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
44,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
45,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
46,missing_decide,Register -> Check -> Assess -> Notify -> Archive
47,missing_check,Register -> Assess -> Decide -> Notify -> Archive
48,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
49,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
50,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
51,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
52,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
53,missing_decide,Register -> Check -> Assess -> Notify -> Archive
54,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
55,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
56,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
57,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
58,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
59,missing_check,Register -> Assess -> Decide -> Notify -> Archive
