case_index,mutation,trace
0,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
1,missing_decide,Register -> Check -> Assess -> Notify -> Archive
2,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
3,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
4,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
5,archive_before_notify,Register -> Check -> Assess -> Manual review -> Decide -> Archive -> Notify
6,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
7,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
8,notify_before_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Decide -> Archive
9,duplicate_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive
10,missing_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Archive
11,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
12,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
13,register_not_first,Check -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
14,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
15,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
16,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
18,register_not_first,Check -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
19,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify
20,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive
21,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
22,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
23,duplicate_notify,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive
24,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
25,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
26,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
27,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
28,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
29,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
30,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
31,notify_before_decide,Register -> Check -> Assess -> Manual review -> Notify -> Decide -> Archive
32,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
33,notify_before_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Decide -> Archive
34,register_not_first,Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
35,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
36,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
37,duplicate_notify,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Notify -> Archive
38,archive_before_notify,Register -> Check -> Assess -> Manual review -> Decide -> Archive -> Notify
39,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
40,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
41,register_not_first,Check -> Request documents -> Assess -> Manual review -> Decide -> Notify -> Archive -> Register
42,archive_before_notify,Register -> Check -> Request documents -> Assess -> Manual review -> Decide -> Archive -> Notify
43,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
44,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
45,notify_before_decide,Register -> Check -> Assess -> Manual review -> Notify -> Decide -> Archive
46,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
47,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
48,missing_decide,Register -> Check -> Request documents -> Assess -> Manual review -> Notify -> Archive
49,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
50,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
51,review_before_assess,Register -> Check -> Manual review -> Assess -> Decide -> Notify -> Archive
52,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
53,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
54,missing_decide,Register -> Check -> Assess -> Manual review -> Notify -> Archive
55,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
56,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
57,optional_after_decide,Register -> Check -> Assess -> Decide -> Manual review -> Notify -> Archive
58,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
59,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
