scenario,variability,seed,train_traces,positive_test_traces,negative_test_traces,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,train_activity_count,train_variant_count,train_variant_ratio,train_variant_entropy,train_variant_entropy_normalized,train_mean_trace_length,imperative_petri_places,imperative_petri_transitions,imperative_petri_visible_transitions,imperative_petri_hidden_transitions,imperative_petri_arcs,imperative_bpmn_nodes,imperative_bpmn_flows,imperative_bpmn_tasks,imperative_bpmn_gateways,imperative_bpmn_xor_gateways,imperative_bpmn_and_gateways,imperative_bpmn_or_gateways,imperative_bpmn_split_gateways,imperative_control_flow_complexity,imperative_bpmn_density,imperative_bpmn_structural_overhead,imperative_bpmn_nodes_per_observed_activity,declarative_declare_relation_records_raw,declarative_declare_symmetric_deduplicated_constraints,declarative_declare_constraints,declarative_declare_constraints_primitive_preferred,declarative_declare_redundant_records_removed,declarative_declare_unary_constraints,declarative_declare_binary_constraints,declarative_declare_template_count,declarative_declare_observed_activities,declarative_declare_constrained_activities,declarative_declare_unconstrained_activities,declarative_declare_constraint_density,declarative_declare_graph_mean_degree,declarative_declare_graph_max_degree,declarative_declare_relation_overlap,declarative_declare_mean_support_ratio,declarative_declare_mean_confidence_ratio,declarative_declare_constraints_per_observed_activity,declarative_declare_raw_records_per_observed_activity,declarative_declare_primitive_constraints_per_observed_activity,imperative_test_tp,imperative_test_fn,imperative_test_fp,imperative_test_tn,imperative_test_accuracy,imperative_test_precision,imperative_test_recall,imperative_test_f1,imperative_test_false_acceptance_rate,imperative_test_false_rejection_rate,imperative_test_mutation_family_count,imperative_test_mutation_macro_rejection_rate,imperative_test_mutation_macro_balanced_accuracy,imperative_test_f1_leave_one_family_out_min,imperative_test_f1_leave_one_family_out_max,imperative_test_f1_leave_one_family_out_range,declarative_test_tp,declarative_test_fn,declarative_test_fp,declarative_test_tn,declarative_test_accuracy,declarative_test_precision,declarative_test_recall,declarative_test_f1,declarative_test_false_acceptance_rate,declarative_test_false_rejection_rate,declarative_test_mutation_family_count,declarative_test_mutation_macro_rejection_rate,declarative_test_mutation_macro_balanced_accuracy,declarative_test_f1_leave_one_family_out_min,declarative_test_f1_leave_one_family_out_max,declarative_test_f1_leave_one_family_out_range,declarative_closed_world_test_tp,declarative_closed_world_test_fn,declarative_closed_world_test_fp,declarative_closed_world_test_tn,declarative_closed_world_test_accuracy,declarative_closed_world_test_precision,declarative_closed_world_test_recall,declarative_closed_world_test_f1,declarative_closed_world_test_false_acceptance_rate,declarative_closed_world_test_false_rejection_rate,declarative_closed_world_test_mutation_family_count,declarative_closed_world_test_mutation_macro_rejection_rate,declarative_closed_world_test_mutation_macro_balanced_accuracy,declarative_closed_world_test_f1_leave_one_family_out_min,declarative_closed_world_test_f1_leave_one_family_out_max,declarative_closed_world_test_f1_leave_one_family_out_range,imperative_native_fitness,imperative_native_precision,imperative_native_generalization,imperative_native_simplicity,declarative_full_trace_conformance,declarative_mean_constraint_satisfaction,runtime_seconds
rework,0.0,1001,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.1347891250043176
rework,0.0,1002,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.11535754101350904
rework,0.0,1003,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.13091512498795055
rework,0.0,1004,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.11768291599582881
rework,0.0,1005,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.13202012499095872
rework,0.0,1006,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.11998154199682176
rework,0.0,1007,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.1239501670061145
rework,0.0,1008,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.14219645800767466
rework,0.0,1009,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.12001933401916176
rework,0.0,1010,350,150,150,0.0,0.05,0.95,6,1,0.002857142857142857,0.0,0.0,6.0,7,6,6,0,12,8,7,6,0,0,0,0,0,0,0.125,2,1.3333333333333333,112,97,37,67,75,7,30,4,6,6,0,0.25170068027210885,5.0,5,5,1.0,1.0,6.166666666666667,18.666666666666668,11.166666666666666,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,30,120,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0,10.0,0.8,0.9,0.9090909090909091,0.9523809523809523,0.04329004329004327,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9465477516175151,1.0,1.0,1.0,0.13800670800264925
