case_index,mutation,trace
0,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
1,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
2,noise_delete,Register -> Check -> Assess -> Notify -> Archive
3,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
4,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
5,noise_delete,Register -> Check -> Assess -> Notify -> Archive
6,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
7,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
8,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
9,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
10,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
11,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
12,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
13,noise_delete,Register -> Check -> Assess -> Notify -> Archive
14,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
15,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
16,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
17,missing_decide,Register -> Check -> Assess -> Notify -> Archive
18,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
19,noise_delete,Register -> Check -> Assess -> Notify -> Archive
20,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
21,missing_decide,Register -> Check -> Assess -> Notify -> Archive
22,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
23,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
24,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
25,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
26,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
28,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
29,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
30,missing_decide,Register -> Check -> Assess -> Notify -> Archive
31,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
32,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
33,noise_delete,Register -> Check -> Assess -> Notify -> Archive
34,missing_decide,Register -> Check -> Assess -> Notify -> Archive
35,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
36,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
37,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
38,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
39,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
40,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
41,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
42,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
43,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
44,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
45,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
46,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
47,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
48,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
49,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
50,missing_decide,Register -> Check -> Assess -> Notify -> Archive
51,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
52,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
53,noise_delete,Register -> Check -> Assess -> Notify -> Archive
54,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
55,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
56,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
57,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
58,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
59,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
