case_index,mutation,trace
0,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify
1,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
2,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
3,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
4,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive
5,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
6,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
7,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
9,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
10,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
11,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
12,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive
13,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive
14,missing_decide,Register -> Check -> Assess -> Notify -> Archive
15,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
16,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive
17,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
18,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
19,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
20,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
21,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
22,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
23,missing_decide,Register -> Check -> Assess -> Notify -> Archive
24,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
25,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive
26,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
27,missing_decide,Register -> Check -> Assess -> Notify -> Archive
28,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive
29,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive
30,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive
31,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
32,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
33,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
34,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
35,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
36,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
37,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
38,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
39,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
40,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
41,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify
42,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
43,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
44,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
45,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
46,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
47,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
48,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
49,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive
50,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
51,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
52,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
53,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
54,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
55,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
56,duplicate_notify,Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
57,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
58,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
59,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive
60,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
61,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
62,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
63,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
64,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
65,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
66,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
67,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
68,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
69,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
70,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
71,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
72,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
73,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
74,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive
75,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive
76,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify
77,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
78,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
79,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive
80,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
81,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
82,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
83,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
84,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
