case_index,mutation,trace
0,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
1,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
2,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
3,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
4,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
5,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
6,missing_decide,Register -> Check -> Assess -> Notify -> Archive
7,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
8,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
9,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
10,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
11,missing_decide,Register -> Assess -> Check -> Notify -> Archive
12,missing_check,Register -> Assess -> Decide -> Notify -> Archive
13,missing_check,Register -> Assess -> Decide -> Notify -> Archive
14,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
15,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
16,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
17,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
18,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
19,missing_check,Register -> Assess -> Decide -> Notify -> Archive
20,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
21,missing_decide,Register -> Check -> Assess -> Notify -> Archive
22,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
23,missing_decide,Register -> Check -> Assess -> Notify -> Archive
24,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
25,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
26,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
27,missing_decide,Register -> Check -> Assess -> Notify -> Archive
28,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
29,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
30,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
31,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
32,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
33,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
34,missing_decide,Register -> Assess -> Check -> Notify -> Archive
35,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
36,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
37,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
38,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
39,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
40,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
41,missing_decide,Register -> Assess -> Check -> Notify -> Archive
42,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
43,missing_check,Register -> Assess -> Decide -> Notify -> Archive
44,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
45,missing_check,Register -> Assess -> Decide -> Notify -> Archive
