case_index,mutation,trace
0,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
1,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
2,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
3,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
4,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
5,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
6,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
7,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
9,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
10,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
11,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
12,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
13,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
14,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
15,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
16,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
17,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
18,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
19,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
20,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
21,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
22,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
23,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
24,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
25,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
26,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
27,missing_decide,Register -> Check -> Assess -> Notify -> Archive
28,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
29,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
30,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
31,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
32,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
33,missing_decide,Register -> Check -> Assess -> Notify -> Archive
34,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
35,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
