case_index,mutation,trace
0,missing_check,Register -> Assess -> Decide -> Notify -> Archive
1,missing_check,Register -> Assess -> Decide -> Notify -> Archive
2,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
3,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
4,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
5,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
6,missing_decide,Register -> Assess -> Check -> Notify -> Archive
7,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
8,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
9,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
10,missing_decide,Register -> Check -> Assess -> Notify -> Archive
11,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
12,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
13,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
14,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
15,missing_check,Register -> Assess -> Decide -> Notify -> Archive
16,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
17,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
18,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
19,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
20,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
21,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
22,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
23,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
24,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
25,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
26,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
27,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
28,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
29,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
30,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
31,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
32,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
33,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
34,duplicate_assess,Register -> Assess -> Assess -> Check -> Decide -> Notify -> Archive
35,missing_decide,Register -> Check -> Assess -> Notify -> Archive
36,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
37,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
38,missing_check,Register -> Assess -> Decide -> Notify -> Archive
39,notify_before_decide,Register -> Assess -> Check -> Notify -> Decide -> Archive
40,archive_before_notify,Register -> Assess -> Check -> Decide -> Archive -> Notify
41,missing_decide,Register -> Check -> Assess -> Notify -> Archive
42,missing_decide,Register -> Check -> Assess -> Notify -> Archive
43,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
44,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
45,duplicate_assess,Register -> Check -> Assess -> Assess -> Decide -> Notify -> Archive
46,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
47,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
48,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
49,missing_decide,Register -> Assess -> Check -> Notify -> Archive
50,duplicate_notify,Register -> Assess -> Check -> Decide -> Notify -> Notify -> Archive
51,check_after_decide,Register -> Assess -> Decide -> Check -> Notify -> Archive
52,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
53,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
54,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
55,register_not_first,Assess -> Check -> Decide -> Notify -> Archive -> Register
56,duplicate_register,Register -> Register -> Assess -> Check -> Decide -> Notify -> Archive
