case_index,mutation,trace
0,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
1,missing_decide,Register -> Check -> Assess -> Notify -> Archive
2,missing_decide,Register -> Check -> Assess -> Notify -> Archive
3,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
4,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
5,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
6,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
7,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
8,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
9,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
10,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
11,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
12,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
13,noise_delete,Register -> Check -> Assess -> Notify -> Archive
14,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
15,missing_decide,Register -> Check -> Assess -> Notify -> Archive
16,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
17,noise_delete,Register -> Check -> Assess -> Notify -> Archive
18,noise_delete,Register -> Check -> Assess -> Notify -> Archive
19,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
20,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
21,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
22,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
23,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
24,noise_delete,Register -> Check -> Assess -> Notify -> Archive
25,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
26,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
27,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
28,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
29,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
30,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
31,noise_delete,Register -> Check -> Assess -> Notify -> Archive
32,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
33,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
34,missing_decide,Register -> Check -> Assess -> Notify -> Archive
35,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
36,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
37,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
38,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
39,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
40,missing_decide,Register -> Check -> Assess -> Notify -> Archive
41,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
42,noise_delete,Register -> Check -> Assess -> Notify -> Archive
43,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
44,missing_decide,Register -> Check -> Assess -> Notify -> Archive
45,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
46,noise_delete,Register -> Check -> Assess -> Notify -> Archive
47,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
48,missing_decide,Register -> Check -> Assess -> Notify -> Archive
49,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
50,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
51,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
52,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
53,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
54,missing_decide,Register -> Check -> Assess -> Notify -> Archive
55,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
56,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
57,missing_decide,Register -> Check -> Assess -> Notify -> Archive
58,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
59,noise_delete,Register -> Check -> Assess -> Notify -> Archive
60,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
61,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
62,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
63,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
64,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
65,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
66,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
67,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
68,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
69,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
70,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
71,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
72,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
73,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
74,missing_decide,Register -> Check -> Assess -> Notify -> Archive
75,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
76,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
77,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
78,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
79,noise_delete,Register -> Check -> Assess -> Notify -> Archive
80,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
81,missing_decide,Register -> Check -> Assess -> Notify -> Archive
82,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
83,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
84,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
85,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
86,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
87,noise_delete,Register -> Check -> Assess -> Notify -> Archive
88,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
89,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
90,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
91,noise_delete,Register -> Check -> Assess -> Notify -> Archive
92,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
93,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
94,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
95,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
96,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
97,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
98,missing_decide,Register -> Check -> Assess -> Notify -> Archive
99,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
100,noise_delete,Register -> Check -> Assess -> Notify -> Archive
101,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
102,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
103,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
104,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
105,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
106,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
107,noise_delete,Register -> Check -> Assess -> Notify -> Archive
108,missing_decide,Register -> Check -> Assess -> Notify -> Archive
109,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
110,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
111,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
112,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
113,missing_decide,Register -> Check -> Assess -> Notify -> Archive
114,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
115,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
116,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
117,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
118,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
119,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
120,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
121,missing_decide,Register -> Check -> Assess -> Notify -> Archive
122,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
123,noise_insert,Manual review -> Register -> Check -> Assess -> Decide -> Notify -> Archive
124,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
125,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
126,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
127,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
128,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
129,noise_delete,Register -> Check -> Assess -> Notify -> Archive
130,missing_decide,Register -> Check -> Assess -> Notify -> Archive
131,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
132,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
133,missing_decide,Register -> Check -> Assess -> Notify -> Archive
134,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
135,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
136,noise_delete,Register -> Check -> Assess -> Notify -> Archive
137,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
138,noise_swap_adjacent,Register -> Check -> Assess -> Notify -> Decide -> Archive
139,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
140,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
141,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
142,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
143,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
144,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
145,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
146,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
147,noise_delete,Register -> Check -> Assess -> Notify -> Archive
148,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
149,noise_delete,Register -> Check -> Assess -> Notify -> Archive
