case_index,mutation,trace
0,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
1,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
2,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
3,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
4,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
5,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive
6,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
7,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
8,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
9,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
10,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
11,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
12,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
13,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
14,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
15,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
16,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
17,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
18,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
19,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
20,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
21,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
22,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
23,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
24,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
25,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
26,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive
27,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify
28,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive
29,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
30,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
31,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
32,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register
33,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive
34,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
35,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
36,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
37,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
