case_index,mutation,trace
0,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
1,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
2,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
3,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
4,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
5,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
6,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
7,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
8,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
9,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
10,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
11,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
12,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
13,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
14,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
15,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
16,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
17,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
18,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
19,missing_decide,Register -> Check -> Assess -> Notify -> Archive
20,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
21,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
22,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
23,missing_decide,Register -> Check -> Assess -> Notify -> Archive
24,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
25,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
26,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
27,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
28,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
29,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
30,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
31,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
32,archive_before_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Archive -> Notify
33,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
34,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
35,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
36,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
37,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
38,notify_before_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Decide -> Archive
39,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
40,register_not_first,Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive -> Register
41,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
42,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
43,missing_decide,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Notify -> Archive
44,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
45,missing_decide,Register -> Check -> Assess -> Notify -> Archive
46,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
47,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
48,rework_without_review,Register -> Check -> Assess -> Rework -> Assess -> Decide -> Notify -> Archive
49,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
50,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
51,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive
52,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
53,duplicate_register,Register -> Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Archive
54,duplicate_notify,Register -> Check -> Assess -> Manual review -> Rework -> Assess -> Decide -> Notify -> Notify -> Archive
55,rework_without_second_assess,Register -> Check -> Assess -> Manual review -> Rework -> Decide -> Notify -> Archive
56,wrong_rework_order,Register -> Check -> Assess -> Rework -> Manual review -> Assess -> Decide -> Notify -> Archive
57,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
58,review_without_rework,Register -> Check -> Assess -> Manual review -> Decide -> Notify -> Archive
59,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
