case_index,mutation,trace
0,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
1,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
2,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
3,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive
4,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
5,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive
6,missing_decide,Register -> Check -> Assess -> Notify -> Archive
7,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive
8,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
9,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify
10,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
11,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify
12,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
13,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
14,missing_decide,Register -> Check -> Assess -> Notify -> Archive
15,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
16,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify
17,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
18,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
19,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
20,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive
21,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive
22,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
23,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
24,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive
25,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive
26,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive
27,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
28,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
29,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive
30,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register
31,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive
32,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive
33,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify
34,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
35,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register
36,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
37,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive
38,duplicate_register,Register -> Register -> Check -> Assess -> Decide -> Notify -> Archive
39,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive
40,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive
